ObjectID,RecordID,Year,SpeciesCod,Genus,Species,Unique_Sit,Centroid_X_UTME,Centroid_Y_UTMN,Centroid_Lat,Centroid_Long,PRISM_ppt,PRISM_tmax,PRISM_tmean,PRISM_tmin,Site.Num,Habitat,Sample,Buffer_125m,Buffer_250m,Buffer_500m,Buffer_1km
6136,70002476,2011,AMGR,Ambystoma,gracile,Lentic142,613785.7073,5195514.791,-121.5060023,46.90341825,2225.01001,6.397999763,2.226708174,-1.944583297,48,Lentic,Lentic142_2011,99,80,53,30
6137,70002477,2011,AMGR,Ambystoma,gracile,Lentic142,613785.7073,5195514.791,-121.5060023,46.90341825,2225.01001,6.397999763,2.226708174,-1.944583297,48,Lentic,Lentic142_2011,99,80,53,30
6138,70002478,2011,AMGR,Ambystoma,gracile,Lentic142,613785.7073,5195514.791,-121.5060023,46.90341825,2225.01001,6.397999763,2.226708174,-1.944583297,48,Lentic,Lentic142_2011,99,80,53,30
6152,70002492,2011,AMGR,Ambystoma,gracile,Lentic144,613265.5592,5196100.526,-121.5126837,46.90877636,2225.01001,6.397999763,2.226708174,-1.944583297,50,Lentic,Lentic144_2011,126,99,53,30
6153,70002493,2011,AMGR,Ambystoma,gracile,Lentic144,613265.5592,5196100.526,-121.5126837,46.90877636,2225.01001,6.397999763,2.226708174,-1.944583297,50,Lentic,Lentic144_2011,126,99,53,30
6154,70002494,2011,AMGR,Ambystoma,gracile,Lentic144,613265.5592,5196100.526,-121.5126837,46.90877636,2225.01001,6.397999763,2.226708174,-1.944583297,50,Lentic,Lentic144_2011,126,99,53,30
6196,70002540,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6197,70002541,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6198,70002542,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6199,70002543,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6200,70002544,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6201,70002545,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6202,70002546,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6203,70002547,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6204,70002548,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6205,70002549,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6206,70002550,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6207,70002551,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6208,70002552,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6209,70002553,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6210,70002554,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6211,70002555,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6212,70002556,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6213,70002557,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6214,70002558,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6215,70002559,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6216,70002560,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6217,70002561,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6218,70002562,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6219,70002563,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6220,70002564,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6221,70002565,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6222,70002566,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6223,70002567,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6224,70002568,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6225,70002569,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6226,70002570,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6227,70002571,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6228,70002572,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6229,70002573,2011,AMGR,Ambystoma,gracile,Lentic115,613405.1824,5184754.874,-121.5136706,46.80668761,1796.339966,9.140417099,4.978583336,0.81674999,18,Lentic,Lentic115_2011,87,68,47,27
6271,70002616,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6272,70002617,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6273,70002618,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6274,70002619,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6275,70002620,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6276,70002621,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6277,70002622,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6278,70002623,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6279,70002624,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6280,70002625,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6281,70002626,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6282,70002627,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6283,70002628,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6284,70002629,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6285,70002630,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6286,70002631,2011,AMGR,Ambystoma,gracile,Lentic105,611590.6585,5179004.164,-121.538845,46.75525952,2071.830078,10.71516609,6.163916588,1.612666726,7,Lentic,Lentic105_2011,2,2,2,1
6304,70002649,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6305,70002650,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6306,70002651,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6307,70002652,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6308,70002653,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6309,70002654,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6310,70002655,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6311,70002656,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6312,70002657,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6313,70002658,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6314,70002659,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6315,70002660,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6316,70002661,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6317,70002662,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6318,70002663,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6319,70002664,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6320,70002665,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6321,70002666,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6322,70002667,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6323,70002668,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6324,70002669,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6325,70002670,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6326,70002671,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6327,70002672,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6328,70002673,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6329,70002674,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6330,70002675,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6331,70002676,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6332,70002677,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6333,70002678,2011,AMGR,Ambystoma,gracile,Lentic93,603416.0123,5179709.295,-121.6456921,46.76291974,1996.910034,10.85208321,6.334499836,1.816916704,232,Lentic,Lentic93_2011,6,6,6,5
6367,70002716,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6368,70002717,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6369,70002718,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6370,70002719,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6371,70002720,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6372,70002721,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6373,70002722,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6374,70002723,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6375,70002724,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6376,70002725,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6377,70002726,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6379,70002728,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6380,70002729,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6381,70002730,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6382,70002731,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6383,70002732,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6384,70002733,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6385,70002734,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6386,70002735,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6387,70002736,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6388,70002737,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6389,70002738,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6390,70002739,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6413,70002762,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6414,70002763,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6415,70002764,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6416,70002765,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6417,70002766,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6418,70002767,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6419,70002768,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6420,70002769,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6421,70002770,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6422,70002771,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6423,70002772,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6424,70002773,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6425,70002774,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6426,70002775,2011,AMGR,Ambystoma,gracile,Lentic32,583904.452,5193173.157,-121.898685,46.88679753,2055.909912,8.874500275,4.984875202,1.09525001,166,Lentic,Lentic32_2011,47,14,12,10
6427,70002776,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6428,70002777,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6429,70002778,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6430,70002779,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6431,70002780,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6432,70002781,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6433,70002782,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
6434,70002783,2011,AMGR,Ambystoma,gracile,Lentic7,584011.3648,5192540.539,-121.8973986,46.88109218,2055.909912,8.874500275,4.984875202,1.09525001,206,Lentic,Lentic7_2011,15,14,12,10
